title,rating,review_count,attraction_name,region,tour_count,venue_type,venue_confidence
"Full-Day Tour to Giza Pyramids, Memphis, and Sakkara",4.7,387.0,Saqqara (Sakkara),Middle_East_Africa,1547,outdoor,0.8
Half Day Tour Giza Pyramids &Great Sphinx with Private Tour Guide,4.9,1441.0,Sphinx (Great Sphinx of Giza),Middle_East_Africa,2051,outdoor,0.8
"Top ViP Private Tour Giza Pyramids, Sphinx,Inside Pyramid",4.8,2271.0,Sphinx (Great Sphinx of Giza),Middle_East_Africa,2051,outdoor,0.8
"Private guided tour to Giza Pyramids, and Great Sphinx",4.9,1613.0,Sphinx (Great Sphinx of Giza),Middle_East_Africa,2051,outdoor,0.8
"Grand Egyptian Museum, Giza Pyramids and Great Sphinx Tour",4.9,52.0,Sphinx (Great Sphinx of Giza),Middle_East_Africa,2051,outdoor,0.8
"Private tour to Giza Pyramids,Sphinx,Egyptian Museum with Local Lunch",4.9,1480.0,Sphinx (Great Sphinx of Giza),Middle_East_Africa,2051,outdoor,0.8
"Private Tour To Giza Pyramids,Sphinx With Entry Inside The Great Pyramid",4.5,84.0,Sphinx (Great Sphinx of Giza),Middle_East_Africa,2051,outdoor,0.8
"Private Giza pyramids,Sphinx,Lunch,Camel & inside the pyramid",5.0,492.0,Sphinx (Great Sphinx of Giza),Middle_East_Africa,2051,outdoor,0.8
"All-inclusive Private Trip Giza Pyramids Sphinx Saqqara, Dahshur",4.9,504.0,Sphinx (Great Sphinx of Giza),Middle_East_Africa,2051,outdoor,0.8
"VIP All inclusive Best of the best Giza Pyramids,Sakkara,Memphis",4.8,3118.0,Sphinx (Great Sphinx of Giza),Middle_East_Africa,2051,outdoor,0.8
"Giza pyramids, Sphinx, ATV bike, Lunch,Camel ride, Dinner cruise& shopping tour",5.0,614.0,Sphinx (Great Sphinx of Giza),Middle_East_Africa,2051,outdoor,0.8
"Aswan Day Tour Visiting Philae Temple, Unfinished Obelisk and High Dam in Aswan",4.8,90.0,Philae Temple (Temple of Isis),Middle_East_Africa,1949,mixed,0.8
4-Days Nile Cruise From Aswan To Luxor including Abu Simbel and Hot Air Balloon,4.8,2857.0,Philae Temple (Temple of Isis),Middle_East_Africa,1949,mixed,0.8
Aswan : Philae Temple and High-Dam-Day Tour,4.9,21.0,Philae Temple (Temple of Isis),Middle_East_Africa,1949,mixed,0.8
Philae Temple and Aswan High-Dam Half-day tour,5.0,41.0,Philae Temple (Temple of Isis),Middle_East_Africa,1949,mixed,0.8
Private 2 Hour Guided Tour to Philae Temple from Aswan,4.9,44.0,Philae Temple (Temple of Isis),Middle_East_Africa,1949,mixed,0.8
"4-Day 3-Night Nile Cruise from Aswan to Luxor including Abu Simbel, Air Balloon",4.6,602.0,Philae Temple (Temple of Isis),Middle_East_Africa,1949,mixed,0.8
4-Day Nile Cruise sails Aswan to Luxor&Abu Simbel.Hot air Balloon,4.7,194.0,Philae Temple (Temple of Isis),Middle_East_Africa,1949,mixed,0.8
Aswan tour ( the temple of philae - high dam ),4.5,45.0,Philae Temple (Temple of Isis),Middle_East_Africa,1949,mixed,0.8
"Aswan Day Tour: Philae Temple, Obelisk, High Dam & Nubian Village",5.0,6.0,Philae Temple (Temple of Isis),Middle_East_Africa,1949,mixed,0.8
4-Days Nile Cruise From Aswan To Luxor including Abu Simbel and Hot Air Balloon,4.6,489.0,Philae Temple (Temple of Isis),Middle_East_Africa,1949,mixed,0.8
Cape of Good Hope & Boulder Penguins Full-Day Tour from Cape Town,4.9,2202.0,Cape of Good Hope Nature Reserve,Middle_East_Africa,392,outdoor,0.8
"Table Mountain, Penguins & Cape Point Small Group Tour from Cape Town",4.7,1701.0,Cape of Good Hope Nature Reserve,Middle_East_Africa,392,outdoor,0.8
Cape Point and Boulder's Penguins Full Day Tour,4.9,2845.0,Cape of Good Hope Nature Reserve,Middle_East_Africa,392,outdoor,0.8
Cape of Good Hope & Penguins Small Group Tour from Cape Town,4.8,1012.0,Cape of Good Hope Nature Reserve,Middle_East_Africa,392,outdoor,0.8
"Table Mountain,Cape Point & Penguins Shared Tour, From Cape Town",4.9,235.0,Cape of Good Hope Nature Reserve,Middle_East_Africa,392,outdoor,0.8
MUST DO: Boulders Beach & Cape Point Full Day with Meals #1 Rated,4.9,946.0,Cape of Good Hope Nature Reserve,Middle_East_Africa,392,outdoor,0.8
Half Day Boulders Penguins and Cape Point Small Group Tour,4.6,282.0,Cape of Good Hope Nature Reserve,Middle_East_Africa,392,outdoor,0.8
"Table Mountain, Boulders Penguins & Cape point Private Day Tour",5.0,164.0,Cape of Good Hope Nature Reserve,Middle_East_Africa,392,outdoor,0.8
FULL Day Cape of Good Hope and Boulders Penguin Colony,5.0,100.0,Cape of Good Hope Nature Reserve,Middle_East_Africa,392,outdoor,0.8
Private Tour: Cape of Good Hope and Cape Point from Cape Town,4.9,620.0,Cape of Good Hope Nature Reserve,Middle_East_Africa,392,outdoor,0.8
Dubai Top 15 Must-see Attractions with Burj Khalifa and Souks,4.6,178.0,Dubai Gold Souk,Middle_East_Africa,603,outdoor,0.8
"Dubai Aladdin Tour: Souks, Creek, Old Dubai and Tastings",4.9,3616.0,Dubai Gold Souk,Middle_East_Africa,603,outdoor,0.8
"Dubai Private Tour of Creek, Souks, Frame, and Burj Khalifa Entry",4.8,85.0,Dubai Gold Souk,Middle_East_Africa,603,outdoor,0.8
Half Day Dubai City Sightseeing Tour with Pick up,4.7,413.0,Dubai Gold Souk,Middle_East_Africa,603,outdoor,0.8
Full Day Dubai City Tour with At the Top Burj Khalifa Ticket,4.8,453.0,Dubai Gold Souk,Middle_East_Africa,603,outdoor,0.8
"Authentic Old Dubai, Souks, Tastings & local boat Guided Tour",4.9,419.0,Dubai Gold Souk,Middle_East_Africa,603,outdoor,0.8
"Dubai City Tour: Old & New Dubai Abra Ride, Palm Island, Souks",4.8,1344.0,Dubai Gold Souk,Middle_East_Africa,603,outdoor,0.8
Big Bus Dubai Hop-On Hop-Off Bus Tour,4.4,2593.0,Dubai Gold Souk,Middle_East_Africa,603,outdoor,0.8
Dubai Half-Day City Tour with Visit to Dubai Gold Souk,4.1,1733.0,Dubai Gold Souk,Middle_East_Africa,603,outdoor,0.8
"Dubai Stopover & Layover Tour – Private, Fast & Flexible!",5.0,62.0,Dubai Gold Souk,Middle_East_Africa,603,outdoor,0.8
"Cairo 8 Hour Private Tour of Pyramids, Egyptian Museum and Bazaar",4.9,2856.0,Khan El-Khalili,Middle_East_Africa,1736,outdoor,0.8
Cairo VIP Guided Tour to Khan El-Khalili Market with Lunch,4.8,398.0,Khan El-Khalili,Middle_East_Africa,1736,outdoor,0.8
Luxury Private Egyptian Museum and Khan el Khalili Bazar Tour,4.9,104.0,Khan El-Khalili,Middle_East_Africa,1736,outdoor,0.8
Visiting Egyptian Museum Citadel and Old market of Khan Khalili,4.6,139.0,Khan El-Khalili,Middle_East_Africa,1736,outdoor,0.8
1-day trip to Cairo with flight from Hurghada / Makadi Bay / Soma Bay / El Gouna,4.8,1069.0,Khan El-Khalili,Middle_East_Africa,1736,outdoor,0.8
"4-hours private Tour Islamic Mosque,Coptic Cairo &Khan el-Khalili",4.8,447.0,Khan El-Khalili,Middle_East_Africa,1736,outdoor,0.8
Full Day Tour Visiting Coptic and Islamic Cairo,4.6,200.0,Khan El-Khalili,Middle_East_Africa,1736,outdoor,0.8
"Cairo Luxury Tours to Egyptian Museum,Coptic Cairo & Bazaar",4.8,128.0,Khan El-Khalili,Middle_East_Africa,1736,outdoor,0.8
"Cairo Private Day Tour: Egyptian Museum, Citadel, and Khan al-Khalil Bazaar",5.0,37.0,Khan El-Khalili,Middle_East_Africa,1736,outdoor,0.8
Private Half Day Tour Coptic Cairo and Khan El-Khalili Bazaar,5.0,12.0,Khan El-Khalili,Middle_East_Africa,1736,outdoor,0.8
Global Village Dubai Ticket with Optional transfer,4.5,36.0,Global Village,Middle_East_Africa,134,mixed,0.8
Miracle Garden And Global Village With Optional Transport,4.6,44.0,Global Village,Middle_East_Africa,134,mixed,0.8
Global Village and Miracle Garden Tour With Private Transfers,4.5,11.0,Global Village,Middle_East_Africa,134,mixed,0.8
Global Village Dubai Tickets with Transfer Option,4.0,28.0,Global Village,Middle_East_Africa,134,mixed,0.8
Miracle Garden and Global Village Ticket in Dubai with Transfer,4.5,47.0,Global Village,Middle_East_Africa,134,mixed,0.8
Miracle Garden & Global Village Combo with Transfer Option,4.6,5.0,Global Village,Middle_East_Africa,134,mixed,0.8
Global Village Dubai,4.3,39.0,Global Village,Middle_East_Africa,134,mixed,0.8
Global Village Entry Tickets with Optional Transfer,4.9,20.0,Global Village,Middle_East_Africa,134,mixed,0.8
Combo: Dubai Frame & Global Village Tickets Only,4.0,30.0,Global Village,Middle_East_Africa,134,mixed,0.8
Dubai Global Village,4.6,16.0,Global Village,Middle_East_Africa,134,mixed,0.8
Dubai Top 15 Must-see Attractions with Burj Khalifa and Souks,4.6,178.0,Dubai Mall,Middle_East_Africa,448,indoor,0.8
Half Day Dubai City Sightseeing Tour with Pick up,4.7,413.0,Dubai Mall,Middle_East_Africa,448,indoor,0.8
Big Bus Dubai Hop-On Hop-Off Bus Tour,4.4,2593.0,Dubai Mall,Middle_East_Africa,448,indoor,0.8
Dubai Full Day Tour with Entry Ticket to Burj Khalifa at the Top,3.9,909.0,Dubai Mall,Middle_East_Africa,448,indoor,0.8
"Dubai Private Tour of Creek, Souks, Frame, and Burj Khalifa Entry",4.8,85.0,Dubai Mall,Middle_East_Africa,448,indoor,0.8
Full Day Dubai City Tour with At the Top Burj Khalifa Ticket,4.8,453.0,Dubai Mall,Middle_East_Africa,448,indoor,0.8
"Half Day Dubai City Tour of Frame, Future Museum, & Blue Mosque",5.0,33.0,Dubai Mall,Middle_East_Africa,448,indoor,0.8
Dubai Top Ten Must-see Sights with Burj Khalifa and Transfers,4.8,84.0,Dubai Mall,Middle_East_Africa,448,indoor,0.8
City Sightseeing Dubai Hop-On Hop-Off Bus Tour,4.0,643.0,Dubai Mall,Middle_East_Africa,448,indoor,0.8
Dubai Sightseeing Day Trip from Abu Dhabi,4.6,297.0,Dubai Mall,Middle_East_Africa,448,indoor,0.8
Cape Point and Boulder's Penguins Full Day Tour,4.9,2845.0,Boulders Beach,Middle_East_Africa,528,outdoor,0.8
Cape of Good Hope & Boulder Penguins Full-Day Tour from Cape Town,4.9,2202.0,Boulders Beach,Middle_East_Africa,528,outdoor,0.8
"Table Mountain, Penguins & Cape Point Small Group Tour from Cape Town",4.7,1701.0,Boulders Beach,Middle_East_Africa,528,outdoor,0.8
Half Day Boulders Penguins and Cape Point Small Group Tour,4.6,282.0,Boulders Beach,Middle_East_Africa,528,outdoor,0.8
"Table Mountain,Cape Point & Penguins Shared Tour, From Cape Town",4.9,235.0,Boulders Beach,Middle_East_Africa,528,outdoor,0.8
Cape of Good Hope & Penguins Small Group Tour from Cape Town,4.8,1012.0,Boulders Beach,Middle_East_Africa,528,outdoor,0.8
"Table Mountain, Boulders Penguins & Cape point Private Day Tour",5.0,164.0,Boulders Beach,Middle_East_Africa,528,outdoor,0.8
Penguin Encounter Boulders Beach Half Tour Day from Cape Town,4.9,249.0,Boulders Beach,Middle_East_Africa,528,outdoor,0.8
"Table Mountain, Signal Hill, Chapmans Peak, Cape Point & Penguins",5.0,10.0,Boulders Beach,Middle_East_Africa,528,outdoor,0.8
MUST DO: Boulders Beach & Cape Point Full Day with Meals #1 Rated,4.9,946.0,Boulders Beach,Middle_East_Africa,528,outdoor,0.8
"Luxor Day Tour: Explore Valley of Kings, Queens, Hatshepsut& More",5.0,146.0,Temple of Hatshepsut (at Deir el-Bahari),Middle_East_Africa,3517,mixed,0.8
"Luxor: Valley of Kings, Hatchepsut Temple ,Karnak & Luxor-DayTour",4.9,609.0,Temple of Hatshepsut (at Deir el-Bahari),Middle_East_Africa,3517,mixed,0.8
Luxor Day Tour: Valley of Kings & Queens & Hatchepsut Temples,4.9,1403.0,Temple of Hatshepsut (at Deir el-Bahari),Middle_East_Africa,3517,mixed,0.8
Full Day Tour of Luxor West Bank Temples and Tombs (Private),4.9,656.0,Temple of Hatshepsut (at Deir el-Bahari),Middle_East_Africa,3517,mixed,0.8
Luxor Private Full-Day Tour: Discover the East and West Banks of the Nile,4.8,530.0,Temple of Hatshepsut (at Deir el-Bahari),Middle_East_Africa,3517,mixed,0.8
Full Day Tour to East and West Banks of Luxor,4.8,1415.0,Temple of Hatshepsut (at Deir el-Bahari),Middle_East_Africa,3517,mixed,0.8
"Small group Hurghada to Luxor, Valley of the Kings by Van",4.7,2277.0,Temple of Hatshepsut (at Deir el-Bahari),Middle_East_Africa,3517,mixed,0.8
Private tour Valley of the Kings and King Tutankhamun Tomb,4.9,61.0,Temple of Hatshepsut (at Deir el-Bahari),Middle_East_Africa,3517,mixed,0.8
Private Half Day West Bank Tour to Valley of the Kings Queen Hatshepsut Temple and Colossi of Memnon,4.8,260.0,Temple of Hatshepsut (at Deir el-Bahari),Middle_East_Africa,3517,mixed,0.8
"4-Day 3-Night Nile Cruise from Aswan to Luxor including Abu Simbel, Air Balloon",4.6,602.0,Temple of Hatshepsut (at Deir el-Bahari),Middle_East_Africa,3517,mixed,0.8
"From Abu Dhabi: Sheikh Zayed Mosque, Royal Palace & Etihad Tower",4.9,566.0,Emirates Palace,Middle_East_Africa,552,indoor,0.8
Abu Dhabi Premium Full-Day Sightseeing Tour From Dubai,4.9,3008.0,Emirates Palace,Middle_East_Africa,552,indoor,0.8
"Abu Dhabi City Tour from Dubai: Qasr Al Watan, Emirates Palace, Mosque",4.9,780.0,Emirates Palace,Middle_East_Africa,552,indoor,0.8
Abu Dhabi Premium Full-Day Sightseeing Tour From Dubai,5.0,58.0,Emirates Palace,Middle_East_Africa,552,indoor,0.8
Abu Dhabi Half Day City Tour,4.3,347.0,Emirates Palace,Middle_East_Africa,552,indoor,0.8
Dining Experience at iconic Emirates Palace Abu Dhabi,3.9,71.0,Emirates Palace,Middle_East_Africa,552,indoor,0.8
Abu Dhabi Day Tour From Dubai with Sheikh Zayed Grand Mosque,4.1,877.0,Emirates Palace,Middle_East_Africa,552,indoor,0.8
Premium Abu Dhabi Half Day Tour from Dubai,4.8,144.0,Emirates Palace,Middle_East_Africa,552,indoor,0.8
Abu Dhabi City Tour Including Ferrari World Tickets from Dubai,4.9,637.0,Emirates Palace,Middle_East_Africa,552,indoor,0.8
Private Full-Day Tour in Abu Dhabi,5.0,149.0,Emirates Palace,Middle_East_Africa,552,indoor,0.8
Bo-Kaap: Walk with a local,4.9,126.0,Bo-Kaap,Middle_East_Africa,320,outdoor,0.8
Cape of Good Hope & Boulder Penguins Full-Day Tour from Cape Town,4.9,2202.0,Bo-Kaap,Middle_East_Africa,320,outdoor,0.8
"Table Mountain,Cape Point & Penguins Shared Tour, From Cape Town",4.9,235.0,Bo-Kaap,Middle_East_Africa,320,outdoor,0.8
Table Mountain Tour including Pick Up & Drop Off from Cape Town,4.2,17.0,Bo-Kaap,Middle_East_Africa,320,outdoor,0.8
Cape of Good Hope & Penguins Small Group Tour from Cape Town,4.8,1012.0,Bo-Kaap,Middle_East_Africa,320,outdoor,0.8
"Unique Bo-Kaap Tour with Food Tasting, Western Cape",5.0,4.0,Bo-Kaap,Middle_East_Africa,320,outdoor,0.8
"Table Mountain, Cape of good hope Full Day Shared Group Tour",4.9,33.0,Bo-Kaap,Middle_East_Africa,320,outdoor,0.8
Cape Town Halfday City and Table Mountain Tour,4.9,146.0,Bo-Kaap,Middle_East_Africa,320,outdoor,0.8
"Table Mountain, Boulders Penguins & Cape point Private Day Tour",5.0,164.0,Bo-Kaap,Middle_East_Africa,320,outdoor,0.8
Full Day Cape Peninsula Tour in Private Car,4.8,243.0,Bo-Kaap,Middle_East_Africa,320,outdoor,0.8
4-Days Nile Cruise From Aswan To Luxor including Abu Simbel and Hot Air Balloon,4.8,2857.0,Colossi of Memnon,Middle_East_Africa,3549,outdoor,0.8
"Luxor Day Tour: Explore Valley of Kings, Queens, Hatshepsut& More",5.0,146.0,Colossi of Memnon,Middle_East_Africa,3549,outdoor,0.8
"Luxor: Valley of Kings, Hatchepsut Temple ,Karnak & Luxor-DayTour",4.9,609.0,Colossi of Memnon,Middle_East_Africa,3549,outdoor,0.8
Luxor Day Tour: Valley of Kings & Queens & Hatchepsut Temples,4.9,1403.0,Colossi of Memnon,Middle_East_Africa,3549,outdoor,0.8
Full Day Tour to East and West Banks of Luxor,4.8,1415.0,Colossi of Memnon,Middle_East_Africa,3549,outdoor,0.8
Luxor Private Full-Day Tour: Discover the East and West Banks of the Nile,4.8,530.0,Colossi of Memnon,Middle_East_Africa,3549,outdoor,0.8
Full Day Tour of Luxor West Bank Temples and Tombs (Private),4.9,656.0,Colossi of Memnon,Middle_East_Africa,3549,outdoor,0.8
Private Half Day West Bank Tour to Valley of the Kings Queen Hatshepsut Temple and Colossi of Memnon,4.8,260.0,Colossi of Memnon,Middle_East_Africa,3549,outdoor,0.8
Private tour Valley of the Kings and King Tutankhamun Tomb,4.9,61.0,Colossi of Memnon,Middle_East_Africa,3549,outdoor,0.8
"Small group Hurghada to Luxor, Valley of the Kings by Van",4.7,2277.0,Colossi of Memnon,Middle_East_Africa,3549,outdoor,0.8
Dubai: Skip-The-Line Ticket to Dubai Miracle Garden,4.4,424.0,Dubai Miracle Garden,Middle_East_Africa,189,outdoor,0.8
Dubai Miracle Garden Ticket,4.1,16.0,Dubai Miracle Garden,Middle_East_Africa,189,outdoor,0.8
Miracle Garden And Global Village With Optional Transport,4.6,44.0,Dubai Miracle Garden,Middle_East_Africa,189,outdoor,0.8
Dubai Miracle Garden Tickets,5.0,5.0,Dubai Miracle Garden,Middle_East_Africa,189,outdoor,0.8
Dubai Miracle Garden Skip the Line E-Ticket and Transport Options,4.4,31.0,Dubai Miracle Garden,Middle_East_Africa,189,outdoor,0.8
Dubai Miracle Garden Admission Ticket with Hotel Transfer,4.7,62.0,Dubai Miracle Garden,Middle_East_Africa,189,outdoor,0.8
Miracle Garden and Global Village Ticket in Dubai with Transfer,4.5,47.0,Dubai Miracle Garden,Middle_East_Africa,189,outdoor,0.8
Global Village and Miracle Garden Tour With Private Transfers,4.5,11.0,Dubai Miracle Garden,Middle_East_Africa,189,outdoor,0.8
Miracle Garden & Global Village Combo with Transfer Option,4.6,5.0,Dubai Miracle Garden,Middle_East_Africa,189,outdoor,0.8
Dubai Miracle Garden with private round trip transfers,4.5,8.0,Dubai Miracle Garden,Middle_East_Africa,189,outdoor,0.8
4-Days Nile Cruise From Aswan To Luxor including Abu Simbel and Hot Air Balloon,4.8,2857.0,Temple of Horus (at Edfu),Middle_East_Africa,1791,outdoor,0.8
Edfu And Kom Ombo Temples Private Tour From Luxor,4.5,50.0,Temple of Horus (at Edfu),Middle_East_Africa,1791,outdoor,0.8
4-Day Nile Cruise sails Aswan to Luxor&Abu Simbel.Hot air Balloon,4.7,194.0,Temple of Horus (at Edfu),Middle_East_Africa,1791,outdoor,0.8
"4-Day 3-Night Nile Cruise from Aswan to Luxor including Abu Simbel, Air Balloon",4.6,602.0,Temple of Horus (at Edfu),Middle_East_Africa,1791,outdoor,0.8
Day trip Kom Ombo and Edfu Temples From Aswan to Luxor,4.9,9.0,Temple of Horus (at Edfu),Middle_East_Africa,1791,outdoor,0.8
Aswan to Luxor via kom ombo and EDFu temples,4.7,21.0,Temple of Horus (at Edfu),Middle_East_Africa,1791,outdoor,0.8
4-Days Nile Cruise From Aswan To Luxor including Abu Simbel and Hot Air Balloon,4.6,489.0,Temple of Horus (at Edfu),Middle_East_Africa,1791,outdoor,0.8
"Egypt 8 nights:Cairo,Luxor,Aswan,Abu Simbel,Nile cruise,Balloon",4.7,218.0,Temple of Horus (at Edfu),Middle_East_Africa,1791,outdoor,0.8
4-Day 3-Night Nile Cruise from Aswan to Luxor With Balloon and Abu Simbel,4.8,323.0,Temple of Horus (at Edfu),Middle_East_Africa,1791,outdoor,0.8
"Private Transfer Aswan To Luxor with Stop Kom Ombo , Edfu temples",4.8,36.0,Temple of Horus (at Edfu),Middle_East_Africa,1791,outdoor,0.8
Cape of Good Hope & Boulder Penguins Full-Day Tour from Cape Town,4.9,2202.0,Chapman’s Peak Drive,Middle_East_Africa,474,outdoor,0.8
"Table Mountain, Penguins & Cape Point Small Group Tour from Cape Town",4.7,1701.0,Chapman’s Peak Drive,Middle_East_Africa,474,outdoor,0.8
Half Day Boulders Penguins and Cape Point Small Group Tour,4.6,282.0,Chapman’s Peak Drive,Middle_East_Africa,474,outdoor,0.8
"Table Mountain,Cape Point & Penguins Shared Tour, From Cape Town",4.9,235.0,Chapman’s Peak Drive,Middle_East_Africa,474,outdoor,0.8
Cape of Good Hope & Penguins Small Group Tour from Cape Town,4.8,1012.0,Chapman’s Peak Drive,Middle_East_Africa,474,outdoor,0.8
"Table Mountain, Cape of good hope Full Day Shared Group Tour",4.9,33.0,Chapman’s Peak Drive,Middle_East_Africa,474,outdoor,0.8
MUST DO: Boulders Beach & Cape Point Full Day with Meals #1 Rated,4.9,946.0,Chapman’s Peak Drive,Middle_East_Africa,474,outdoor,0.8
"Table Mountain, Signal Hill, Chapmans Peak, Cape Point & Penguins",5.0,10.0,Chapman’s Peak Drive,Middle_East_Africa,474,outdoor,0.8
FULL Day Cape of Good Hope and Boulders Penguin Colony,5.0,100.0,Chapman’s Peak Drive,Middle_East_Africa,474,outdoor,0.8
"Table Mountain, Boulders Penguins & Cape point Private Day Tour",5.0,164.0,Chapman’s Peak Drive,Middle_East_Africa,474,outdoor,0.8
Marrakech: Private Guided Half-Day City Tour,4.8,1180.0,Bahia Palace (Palais Bahia),Middle_East_Africa,472,indoor,0.8
"Marrakech: Bahia Palace, Saadian Tomb, Souk & Medina Guided Tour",4.8,49.0,Bahia Palace (Palais Bahia),Middle_East_Africa,472,indoor,0.8
Marrakech Historical and Cultural Tour - Half Day City Tour,4.6,1120.0,Bahia Palace (Palais Bahia),Middle_East_Africa,472,indoor,0.8
Marrakech City Tour by Abdel : Morning & Afternoon Options,4.9,230.0,Bahia Palace (Palais Bahia),Middle_East_Africa,472,indoor,0.8
Marrakech City Highlights Half Day Private Tour,5.0,15.0,Bahia Palace (Palais Bahia),Middle_East_Africa,472,indoor,0.8
Marrakech City Highlights Half-Day Tour,4.3,311.0,Bahia Palace (Palais Bahia),Middle_East_Africa,472,indoor,0.8
Marrakech City Tour: Private Custom-Made,4.7,580.0,Bahia Palace (Palais Bahia),Middle_East_Africa,472,indoor,0.8
Private Tour in Marrakech By Tuk Tuk,4.8,107.0,Bahia Palace (Palais Bahia),Middle_East_Africa,472,indoor,0.8
"Marrakech: Palace, Museum, Madrasa & Medina Highlights Tour",5.0,25.0,Bahia Palace (Palais Bahia),Middle_East_Africa,472,indoor,0.8
Highlights of Marrakech: Private Half-Day City Tour,4.9,459.0,Bahia Palace (Palais Bahia),Middle_East_Africa,472,indoor,0.8
Safari Tour; Nairobi National Park,4.6,571.0,Nairobi National Park,Middle_East_Africa,380,outdoor,0.8
